id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
PCDHGB6,0.00097802,0.0095024,1,117,-1.3805,2,HGLibA_35565;HGLibA_35566;,-1.8018;-0.95932;
RANBP2,0.0061564,0.034664,1,576,-1.3234,3,HGLibA_40201;HGLibA_40200;HGLibA_40202;,-2.0145;-1.3234;-0.010352;
hsa-mir-646,0.0040955,0.036335,1,404,-1.3229,4,HGLibA_62829;HGLibA_62828;HGLibA_62826;HGLibA_62827;,-1.7983;-1.3951;-1.2506;-0.37694;
hsa-mir-6729,0.026535,0.11977,1,1846,-1.3207,3,HGLibA_63069;HGLibA_63070;HGLibA_63068;,-1.4475;-1.1938;-1.7538;
hsa-mir-1184-3,0.038709,0.13122,1,2468,-1.3123,2,HGLibA_57236;HGLibA_57239;,-2.8505;-1.3123;
hsa-mir-3652,0.0083794,0.052846,1,748,-1.2906,3,HGLibA_59154;HGLibA_59153;HGLibA_59152;,-2.4814;-1.7616;-0.81956;
hsa-mir-5591,0.11032,0.20516,1,5409,-1.2877,2,HGLibA_62204;HGLibA_62205;,-2.3507;-0.22469;
HTRA3,3.65E-05,0.0010484,1,3,-1.287,5,HGLibB_22381;HGLibB_22383;HGLibA_22414;HGLibA_22412;HGLibB_22382;,-1.8106;-1.3033;-1.4286;-1.2706;-0.4252;
hsa-mir-4673,0.0028099,0.033479,1,288,-1.2821,4,HGLibA_60808;HGLibA_60809;HGLibA_60807;HGLibA_60810;,-1.5685;-0.99567;-1.6378;-0.42943;
TRIM9,0.00053287,0.0074197,1,74,-1.2743,5,HGLibB_51555;HGLibA_51619;HGLibB_51554;HGLibA_51617;HGLibA_51618;,-3.8775;-0.92315;-1.3617;-1.1869;-2.6663;
hsa-mir-296,0.014268,0.078921,1,1119,-1.2506,4,HGLibA_58395;HGLibA_58396;HGLibA_58397;HGLibA_58398;,-1.8722;-1.5907;-0.91057;-0.15847;
hsa-mir-629,0.025664,0.11816,1,1815,-1.2317,3,HGLibA_62754;HGLibA_62756;HGLibA_62755;,-2.028;-3.3024;-0.43539;
hsa-mir-4716,0.039812,0.14339,1,2515,-1.2227,3,HGLibA_60963;HGLibA_60965;HGLibA_60966;,-2.469;-1.9578;-0.48761;
hsa-mir-486-2,0.21839,0.24581,1,8126,-1.2218,1,HGLibA_61342;,-1.2218;
TFDP1,0.0001162,0.0023517,1,14,-1.2204,4,HGLibA_49151;HGLibB_49092;HGLibB_49093;HGLibA_49150;,-2.9641;-1.3432;-1.2006;-1.2402;
PCDHA3,0.020569,0.059338,1,1538,-1.2178,2,HGLibA_35442;HGLibA_35441;,-2.2956;-0.14002;
COX6B2,0.01873,0.11474,1,1428,-1.2167,5,HGLibB_10841;HGLibA_10852;HGLibB_10840;HGLibA_10851;HGLibB_10839;,-1.1555;-1.3835;-1.2779;-1.2874;-0.071235;
hsa-mir-4511,0.013291,0.073833,1,1065,-1.2129,3,HGLibA_60488;HGLibA_60489;HGLibA_60486;,-0.89629;-2.6532;-1.5295;
hsa-mir-4528,0.13819,0.23783,1,6174,-1.1896,1,HGLibA_60573;,-2.7427;
C7orf73,0.00027213,0.0039215,1,38,-1.1831,3,HGLibA_06591;HGLibA_06590;HGLibA_06589;,-1.906;-1.3429;-1.1831;
COX6A2,4.88E-05,0.0012081,1,7,-1.1781,5,HGLibA_10844;HGLibB_10833;HGLibB_10835;HGLibA_10846;HGLibA_10845;,-1.4377;-1.4251;-0.93102;-3.0788;-0.28975;
hsa-mir-4426,0.0025591,0.023927,1,270,-1.1523,3,HGLibA_60090;HGLibA_60091;HGLibA_60092;,-1.6132;-1.1523;-0.05796;
hsa-mir-4254,0.023611,0.11412,1,1708,-1.1513,3,HGLibA_59722;HGLibA_59723;HGLibA_59725;,-1.9456;-1.7277;-0.5748;
TMEM202,0.0075604,0.065829,1,687,-1.1508,5,HGLibA_50183;HGLibB_50124;HGLibA_50184;HGLibA_50182;HGLibB_50123;,-3.0209;-1.1048;-1.1968;-2.067;-0.067207;
hsa-mir-6880,0.11406,0.28036,1,5554,-1.1482,3,HGLibA_63703;HGLibA_63705;HGLibA_63706;,-2.1063;-2.7785;-0.18999;
hsa-mir-610,0.00053126,0.0074786,1,72,-1.1363,4,HGLibA_62630;HGLibA_62631;HGLibA_62632;HGLibA_62633;,-1.0821;-1.1904;-1.6591;-0.19212;
hsa-mir-1273f,0.0043436,0.037254,1,427,-1.133,4,HGLibA_57542;HGLibA_57544;HGLibA_57543;HGLibA_57545;,-1.137;-1.129;-1.4952;-0.15328;
hsa-mir-3149,0.13668,0.23656,1,6130,-1.1321,2,HGLibA_58653;HGLibA_58652;,-2.0366;-0.22757;
hsa-mir-3187,0.032326,0.12973,1,2136,-1.1062,3,HGLibA_58846;HGLibA_58844;HGLibA_58845;,-1.0168;-1.1955;-1.5888;
IFI16,0.00025481,0.0033086,1,37,-1.0939,5,HGLibB_22563;HGLibA_22593;HGLibA_22592;HGLibA_22594;HGLibB_22561;,-3.6129;-3.1352;-1.0885;-1.0993;-0.50871;
RAX2,0.020331,0.12059,1,1520,-1.0786,5,HGLibB_40358;HGLibA_40410;HGLibA_40409;HGLibB_40359;HGLibB_40360;,-0.97651;-1.1807;-1.2965;-1.7816;-0.086023;
IQCF1,0.0018535,0.020066,1,215,-1.0755,5,HGLibA_23503;HGLibB_23469;HGLibA_23502;HGLibA_23501;HGLibB_23468;,-0.7784;-1.3727;-1.7302;-3.553;-0.04709;
hsa-mir-6804,0.035167,0.14111,1,2280,-1.0726,4,HGLibA_63392;HGLibA_63393;HGLibA_63395;HGLibA_63394;,-0.83978;-2.5289;-1.3055;-0.047063;
H2AFX,0.020252,0.12039,1,1514,-1.0644,4,HGLibB_20731;HGLibA_20759;HGLibB_20732;HGLibA_20760;,-1.8497;-2.2489;-2.1864;-0.27917;
hsa-mir-548ak,0.20228,0.27749,1,7734,-1.0514,1,HGLibA_61895;,-2.4166;
hsa-mir-4289,0.00019824,0.0024087,1,27,-1.0509,4,HGLibA_59862;HGLibA_59863;HGLibA_59865;HGLibA_59864;,-1.0772;-1.0268;-0.68578;-1.075;
TNFRSF11A,0.0028857,0.04045,1,301,-1.0503,5,HGLibA_50746;HGLibB_50684;HGLibA_50744;HGLibB_50683;HGLibB_50682;,-2.5374;-0.80631;-1.2942;-1.6044;-0.27577;
CDC14A,0.011087,0.06717,1,925,-1.0478,3,HGLibA_08509;HGLibA_08510;HGLibB_08503;,-1.8117;-1.516;-0.57971;
RAI14,0.004752,0.056988,1,463,-1.0459,4,HGLibB_40090;HGLibB_40089;HGLibA_40141;HGLibA_40142;,-1.1439;-1.4387;-1.2657;-0.94784;
hsa-mir-6891,0.049,0.15912,1,2955,-1.0437,3,HGLibA_63748;HGLibA_63750;HGLibA_63747;,-2.1778;-0.94378;-1.1436;
hsa-mir-6883,0.063021,0.19417,1,3555,-1.0322,4,HGLibA_63715;HGLibA_63716;HGLibA_63718;HGLibA_63717;,-1.4313;-1.4996;-0.63306;-0.10109;
hsa-mir-3185,0.051975,0.17239,1,3080,-1.0295,3,HGLibA_58837;HGLibA_58838;HGLibA_58836;,-4.5222;-1.1528;-0.90623;
IQCJ-SCHIP1,0.019757,0.05852,1,1488,-1.0291,2,HGLibA_23525;HGLibA_23526;,-1.7377;-0.32063;
ALG6,0.00038818,0.005687,1,53,-1.0277,6,HGLibB_01633;HGLibA_01634;HGLibA_01635;HGLibB_01632;HGLibB_01631;HGLibA_01633;,-1.2391;-1.399;-2.0722;-0.81626;-0.28861;-0.29167;
DYNC1LI2,0.0054537,0.059841,1,521,-1.0274,5,HGLibB_14222;HGLibA_14244;HGLibB_14221;HGLibA_14245;HGLibA_14243;,-0.9731;-5.1345;-1.0817;-1.1383;-0.056814;
hsa-mir-5008,0.036541,0.1418,1,2350,-1.0248,3,HGLibA_61434;HGLibA_61436;HGLibA_61435;,-1.3221;-1.7873;-0.72743;
hsa-mir-4750,0.031802,0.12942,1,2097,-1.0223,3,HGLibA_61099;HGLibA_61096;HGLibA_61097;,-1.3637;-0.68084;-1.426;
IL17D,0.018893,0.11517,1,1438,-1.0198,5,HGLibA_22998;HGLibA_22999;HGLibA_22997;HGLibB_22968;HGLibB_22967;,-1.1944;-3.0485;-2.2775;-0.8452;-0.014937;
C1QTNF9B,0.0038962,0.027241,1,388,-1.0142,3,HGLibA_05963;HGLibA_05962;HGLibA_05964;,-1.0142;-1.4305;-0.67282;
ARMS2,0.0066875,0.063753,1,615,-1.0122,5,HGLibA_03058;HGLibB_03056;HGLibB_03058;HGLibA_03060;HGLibA_03059;,-1.6881;-1.5268;-1.4683;-0.55612;-0.19274;
RPS15,0.000359,0.0047091,1,48,-1.012,4,HGLibA_42076;HGLibB_42024;HGLibA_42077;HGLibA_42078;,-1.3211;-1.6848;-2.2911;-0.70288;
S100A13,0.0015462,0.018085,1,180,-1.0075,4,HGLibB_42488;HGLibA_42543;HGLibA_42542;HGLibA_42541;,-2.0038;-0.88015;-1.1349;-3.1856;
hsa-mir-1207,0.12949,0.30865,1,5955,-1.0015,3,HGLibA_57281;HGLibA_57284;HGLibA_57283;,-1.7605;-2.5559;-0.24238;
NCAPD3,0.00012478,0.0024019,1,17,-0.99608,5,HGLibA_31265;HGLibB_31225;HGLibA_31267;HGLibA_31266;HGLibB_31223;,-1.3123;-0.97554;-1.0203;-1.0166;-0.48879;
HIST2H3C,0.072583,0.084996,1,3954,-0.99592,1,HGLibA_21544;,-0.99592;
hsa-mir-548ab,0.025481,0.11742,1,1809,-0.99552,3,HGLibA_61858;HGLibA_61857;HGLibA_61856;,-0.99876;-0.99228;-1.8989;
hsa-mir-3154,0.0031129,0.034183,1,324,-0.99319,4,HGLibA_58676;HGLibA_58675;HGLibA_58677;HGLibA_58674;,-1.1315;-0.67161;-1.2647;-0.85489;
hsa-mir-6746,0.041175,0.14644,1,2588,-0.98787,3,HGLibA_63137;HGLibA_63139;HGLibA_63138;,-1.4123;-0.78377;-1.192;
hsa-mir-4722,0.0038253,0.03549,1,384,-0.98462,3,HGLibA_60986;HGLibA_60985;HGLibA_60984;,-1.2315;-1.6107;-0.7377;
TOMM34,0.00019989,0.0030823,1,28,-0.97743,5,HGLibB_50902;HGLibB_50900;HGLibA_50965;HGLibA_50964;HGLibA_50963;,-1.0744;-1.014;-0.94085;-3.0531;-0.38334;
hsa-mir-4642,0.0018413,0.020011,1,213,-0.96895,3,HGLibA_60672;HGLibA_60674;HGLibA_60671;,-1.2845;-0.6534;-1.3609;
OLFM3,0.00022993,0.0032342,1,33,-0.96299,5,HGLibB_33305;HGLibA_33349;HGLibA_33350;HGLibA_33351;HGLibB_33306;,-1.277;-0.76106;-1.272;-1.1649;-0.35643;
EOGT,0.00045046,0.0069469,1,62,-0.95899,6,HGLibA_15225;HGLibA_15223;HGLibB_15203;HGLibB_15202;HGLibB_15201;HGLibA_15224;,-2.0907;-1.1854;-0.73256;-1.3462;-0.25133;-0.26588;
NPRL2,0.023619,0.13241,1,1709,-0.95823,5,HGLibB_32473;HGLibA_32517;HGLibA_32516;HGLibA_32518;HGLibB_32472;,-1.3791;-1.4877;-0.8781;-1.0384;-0.24815;
NOX1,0.0012002,0.016773,1,137,-0.95649,5,HGLibA_32369;HGLibB_32325;HGLibB_32327;HGLibA_32370;HGLibB_32326;,-3.8688;-1.1323;-0.78067;-1.3566;-0.37398;
PRAMEF11,0.0019005,0.02165,1,217,-0.95298,4,HGLibA_38284;HGLibB_38235;HGLibA_38285;HGLibA_38283;,-1.4143;-1.718;-0.95298;-0.31974;
CCDC43,0.04614,0.19897,1,2818,-0.95198,5,HGLibA_07786;HGLibA_07787;HGLibA_07788;HGLibB_07781;HGLibB_07782;,-1.474;-1.0329;-1.3292;-0.87111;-0.08788;
C5orf46,0.0023216,0.028071,1,248,-0.95112,5,HGLibA_06390;HGLibA_06389;HGLibB_06386;HGLibB_06384;HGLibA_06388;,-3.4125;-5.0874;-1.2265;-0.49885;-0.67577;
MAML2,0.0037743,0.053325,1,379,-0.94892,4,HGLibA_28047;HGLibA_28045;HGLibB_28006;HGLibB_28004;,-0.77318;-1.3195;-1.4091;-1.1247;
CLDN4,0.00086076,0.014676,1,102,-0.94815,6,HGLibA_09898;HGLibB_09889;HGLibB_09888;HGLibA_09899;HGLibA_09897;HGLibB_09890;,-1.7266;-0.50147;-1.0004;-1.9885;-0.89588;-0.012344;
hsa-mir-3960,0.047992,0.1547,1,2906,-0.94354,3,HGLibA_59644;HGLibA_59643;HGLibA_59642;,-3.6045;-0.58732;-1.2998;
ELMOD1,6.23E-05,0.001324,1,8,-0.94301,6,HGLibA_14939;HGLibB_14916;HGLibB_14917;HGLibA_14940;HGLibA_14938;HGLibB_14918;,-1.0517;-1.1676;-1.0791;-0.83433;-0.31528;-0.091018;
ZBTB24,0.00091656,0.014873,1,112,-0.94293,5,HGLibB_54779;HGLibA_54847;HGLibA_54846;HGLibB_54781;HGLibB_54780;,-0.87736;-1.0085;-2.2721;-1.9031;-0.48255;
TOP3A,0.003215,0.04676,1,330,-0.93863,5,HGLibA_51000;HGLibA_50999;HGLibB_50936;HGLibA_51001;HGLibB_50938;,-0.95286;-3.9017;-0.92439;-1.253;-0.44701;
FEM1B,0.00028967,0.0034775,1,42,-0.93857,5,HGLibB_17253;HGLibA_17276;HGLibB_17254;HGLibB_17252;HGLibA_17277;,-1.2277;-2.34;-0.92377;-0.5196;-0.95337;
P4HB,3.81E-05,0.0011096,1,4,-0.93816,6,HGLibA_34908;HGLibB_34862;HGLibB_34864;HGLibA_34909;HGLibA_34910;HGLibB_34863;,-0.90968;-1.0091;-0.52312;-1.0278;-0.96664;-0.62451;
hsa-mir-181b-2,0.095238,0.24697,1,4836,-0.93537,2,HGLibA_57970;HGLibA_57972;,-1.9382;-1.9482;
HIST1H3G,0.00022623,0.0031735,1,32,-0.93465,5,HGLibB_21445;HGLibA_21473;HGLibB_21447;HGLibA_21474;HGLibA_21475;,-1.1624;-0.70693;-0.64521;-2.8072;-1.8588;
hsa-mir-4486,0.017387,0.083922,1,1339,-0.93339,3,HGLibA_60361;HGLibA_60362;HGLibA_60364;,-1.3481;-1.3372;-0.52954;
ARHGEF40,0.00070814,0.0082447,1,87,-0.93126,5,HGLibB_02864;HGLibA_02866;HGLibA_02867;HGLibA_02868;HGLibB_02866;,-1.0154;-0.98851;-1.1442;-0.87401;-0.074605;
INTS9,0.01269,0.084968,1,1028,-0.92615,4,HGLibB_23404;HGLibB_23405;HGLibA_23436;HGLibA_23435;,-1.2395;-2.3716;-0.84209;-1.0102;
KLF2,0.0020603,0.020956,1,230,-0.92585,6,HGLibB_25032;HGLibA_25065;HGLibB_25030;HGLibB_25031;HGLibA_25067;HGLibA_25066;,-1.2102;-1.1658;-2.3789;-0.57123;-0.68588;-0.053936;
BDKRB2,0.0071386,0.064672,1,661,-0.92572,4,HGLibB_04382;HGLibB_04380;HGLibA_04382;HGLibA_04383;,-2.8072;-5.8598;-1.4548;-0.3966;
hsa-mir-5707,0.063044,0.13663,1,3557,-0.92512,2,HGLibA_62367;HGLibA_62368;,-1.838;-0.012274;
ICAM1,0.058951,0.22919,1,3374,-0.92262,4,HGLibA_22495;HGLibB_22464;HGLibB_22462;HGLibA_22493;,-2.3118;-1.6044;-2.1211;-0.24089;
hsa-mir-4271,0.033622,0.13752,1,2202,-0.92208,3,HGLibA_59792;HGLibA_59791;HGLibA_59790;,-1.6245;-1.4485;-0.39562;
RPL15,0.0037815,0.053819,1,380,-0.92131,6,HGLibA_41876;HGLibA_41878;HGLibB_41825;HGLibB_41824;HGLibB_41823;HGLibA_41877;,-1.0865;-2.4272;-0.75607;-1.8941;-0.091286;-0.048738;
GPR37L1,0.0097815,0.076428,1,845,-0.9187,5,HGLibB_20006;HGLibA_20036;HGLibA_20034;HGLibA_20035;HGLibB_20008;,-1.8808;-1.1167;-1.4247;-0.72068;-0.15848;
IGF2BP2,0.0024174,0.028224,1,257,-0.9184,5,HGLibA_22804;HGLibA_22802;HGLibA_22803;HGLibB_22771;HGLibB_22773;,-1.0916;-1.6823;-1.0428;-0.79399;-0.014;
hsa-mir-4422,0.022902,0.1131,1,1671,-0.91836,2,HGLibA_60077;HGLibA_60076;,-3.169;-2.2306;
TP53AIP1,0.007349,0.065036,1,674,-0.91385,4,HGLibB_50988;HGLibA_51050;HGLibB_50989;HGLibA_51052;,-1.939;-0.89222;-1.0649;-0.93548;
hsa-mir-3663,0.012063,0.070232,1,990,-0.91335,4,HGLibA_59204;HGLibA_59205;HGLibA_59203;HGLibA_59202;,-0.84623;-1.067;-0.98047;-0.10339;
AKT1S1,0.00052712,0.0073928,1,70,-0.91241,5,HGLibB_01507;HGLibA_01508;HGLibB_01506;HGLibA_01509;HGLibA_01507;,-1.2684;-0.99811;-1.1966;-0.82672;-0.77453;
FAM104A,0.0033538,0.047386,1,340,-0.91073,5,HGLibB_15966;HGLibB_15967;HGLibA_15987;HGLibA_15989;HGLibA_15988;,-0.82997;-0.99149;-1.0279;-2.8035;-0.54229;
TRPT1,0.0028872,0.04045,1,302,-0.90994,5,HGLibB_51713;HGLibB_51715;HGLibA_51778;HGLibB_51714;HGLibA_51780;,-0.92197;-1.2118;-0.8979;-1.0059;-0.28978;
hsa-mir-548t,0.1382,0.27134,1,6175,-0.90757,2,HGLibA_62067;HGLibA_62065;,-1.0269;-0.90757;
KCNG4,0.0024968,0.029051,1,264,-0.90683,4,HGLibB_24172;HGLibA_24206;HGLibA_24207;HGLibB_24173;,-2.6423;-1.0804;-1.1071;-0.73324;
ABCA4,0.0080236,0.067537,1,721,-0.90598,6,HGLibB_00114;HGLibA_00112;HGLibA_00114;HGLibA_00113;HGLibB_00113;HGLibB_00112;,-3.0341;-0.90312;-0.90884;-0.90977;-0.34802;-0.23602;
hsa-mir-6731,0.10048,0.25504,1,5051,-0.90018,4,HGLibA_63076;HGLibA_63078;HGLibA_63077;HGLibA_63079;,-1.5499;-1.3783;-0.42205;-0.21896;
CACNB3,0.00031893,0.0038649,1,43,-0.89858,5,HGLibA_06924;HGLibB_06919;HGLibB_06918;HGLibA_06923;HGLibB_06917;,-1.6137;-3.1563;-0.96634;-0.83082;-0.3775;
SLC25A3,0.013225,0.090582,1,1060,-0.89567,4,HGLibA_44700;HGLibA_44698;HGLibB_44645;HGLibB_44646;,-0.78726;-1.0041;-2.2795;-1.2142;
hsa-mir-1292,0.01227,0.070479,1,1006,-0.89506,4,HGLibA_57643;HGLibA_57645;HGLibA_57646;HGLibA_57644;,-1.5524;-1.2321;-0.55797;-0.3007;
hsa-mir-1255b-1,0.1375,0.23656,1,6158,-0.89458,1,HGLibA_57424;,-1.8195;
hsa-mir-6772,0.0030333,0.033808,1,315,-0.89407,3,HGLibA_63260;HGLibA_63263;HGLibA_63261;,-2.2299;-0.76834;-1.0198;
NBL1,0.020824,0.086887,1,1556,-0.89293,3,HGLibB_31174;HGLibB_31173;HGLibA_31216;,-0.89293;-1.3623;-0.035646;
PLEKHA6,0.015031,0.10656,1,1169,-0.8896,5,HGLibB_37029;HGLibB_37030;HGLibB_37031;HGLibA_37077;HGLibA_37076;,-1.5285;-1.0818;-1.5132;-0.69738;-0.25206;
hsa-mir-6754,0.022205,0.11216,1,1643,-0.87997,4,HGLibA_63173;HGLibA_63175;HGLibA_63174;HGLibA_63172;,-0.92272;-1.0949;-0.83722;-0.052952;
RBM47,0.0034395,0.05251,1,352,-0.87996,4,HGLibA_40565;HGLibA_40566;HGLibB_40516;HGLibB_40514;,-1.0654;-1.6653;-1.0334;-0.72649;
NUP205,0.0010007,0.015079,1,119,-0.87989,5,HGLibB_32991;HGLibA_33035;HGLibA_33037;HGLibB_32993;HGLibB_32992;,-1.4262;-1.538;-1.129;-0.63078;-0.37442;
MLLT4,0.004617,0.055998,1,448,-0.87783,4,HGLibB_29379;HGLibB_29378;HGLibA_29419;HGLibA_29421;,-1.144;-1.159;-1.1088;-0.64684;
CILP,0.030418,0.16216,1,2038,-0.87477,4,HGLibB_09701;HGLibB_09699;HGLibA_09709;HGLibA_09710;,-0.88196;-1.7702;-1.0816;-0.86758;
TUBB3,0.00039805,0.0061945,1,55,-0.87102,6,HGLibA_52283;HGLibB_52216;HGLibA_52282;HGLibB_52218;HGLibA_52281;HGLibB_52217;,-1.575;-0.58643;-1.1556;-1.2087;-0.51401;-0.22732;
BMF,0.0020147,0.02082,1,227,-0.86992,5,HGLibA_04584;HGLibB_04581;HGLibA_04585;HGLibA_04583;HGLibB_04583;,-1.453;-0.59336;-1.1465;-2.5558;-0.02648;
ZNF274,0.003598,0.052845,1,365,-0.86725,5,HGLibB_55645;HGLibA_55710;HGLibB_55644;HGLibB_55643;HGLibA_55711;,-0.96287;-1.5422;-0.77164;-1.1736;-0.10361;
NUCB2,0.01778,0.1122,1,1366,-0.86488,4,HGLibB_32868;HGLibB_32870;HGLibA_32913;HGLibA_32912;,-1.7795;-0.90698;-0.86223;-0.86753;
CDH22,0.0008166,0.014154,1,99,-0.86325,6,HGLibB_08657;HGLibA_08666;HGLibB_08659;HGLibB_08658;HGLibA_08665;HGLibA_08664;,-0.969;-1.5889;-1.2429;-0.74871;-0.7575;-0.47911;
hsa-mir-3177,0.010148,0.065778,1,869,-0.86244,3,HGLibA_58781;HGLibA_58783;HGLibA_58782;,-3.5315;-0.57921;-1.1457;
PCDHA2,0.0083816,0.029745,1,749,-0.86225,1,HGLibB_35391;,-1.748;
hsa-mir-6510,0.16183,0.33723,1,6757,-0.86207,3,HGLibA_62893;HGLibA_62894;HGLibA_62895;,-3.1675;-1.6731;-0.051022;
hsa-mir-3193,0.055723,0.18101,1,3244,-0.85949,3,HGLibA_58869;HGLibA_58870;HGLibA_58868;,-5.136;-1.5149;-0.20404;
DYSF,0.0089566,0.074534,1,794,-0.85914,4,HGLibB_14265;HGLibA_14287;HGLibB_14264;HGLibB_14263;,-1.0716;-1.1247;-1.1783;-0.64669;
MAPK4,0.00088008,0.014803,1,105,-0.85727,4,HGLibB_28234;HGLibA_28274;HGLibA_28275;HGLibB_28233;,-1.5092;-1.8121;-1.1334;-0.58113;
DHRS2,0.0002092,0.0031024,1,29,-0.85683,4,HGLibA_13130;HGLibB_13112;HGLibA_13129;HGLibB_13111;,-0.97882;-1.3371;-0.90082;-0.81284;
MAP2K7,0.0053278,0.058439,1,507,-0.8565,5,HGLibB_28115;HGLibA_28156;HGLibA_28157;HGLibB_28117;HGLibB_28116;,-0.95545;-1.4824;-1.0552;-0.49369;-0.75756;
EPO,0.0062153,0.062255,1,580,-0.85636,4,HGLibB_15327;HGLibA_15350;HGLibB_15329;HGLibA_15349;,-0.94832;-1.5011;-0.76439;-0.97517;
RCC2,0.0039179,0.053952,1,391,-0.85589,5,HGLibA_40687;HGLibB_40634;HGLibA_40686;HGLibA_40685;HGLibB_40635;,-2.0184;-1.1727;-3.8222;-0.26505;-0.53904;
hsa-mir-208a,0.055907,0.18101,1,3252,-0.85524,3,HGLibA_58196;HGLibA_58197;HGLibA_58195;,-3.8761;-1.428;-0.28254;
hsa-mir-101-2,0.0049039,0.039666,1,474,-0.85305,3,HGLibA_57158;HGLibA_57159;HGLibA_57156;,-1.1962;-4.4848;-0.50988;
hsa-mir-4508,0.0056175,0.045198,1,533,-0.85068,2,HGLibA_60459;HGLibA_60458;,-2.3204;-2.0234;
TMEM56,0.00011067,0.0023125,1,13,-0.85037,4,HGLibB_50391;HGLibA_50449;HGLibA_50451;HGLibB_50389;,-0.93361;-0.9812;-1.0013;-0.76714;
hsa-mir-2909,0.0016904,0.015855,1,198,-0.84828,4,HGLibA_58392;HGLibA_58393;HGLibA_58391;HGLibA_58394;,-1.3127;-1.2558;-0.44075;-0.41797;
TCF20,0.00582,0.061054,1,548,-0.84776,4,HGLibA_48770;HGLibB_48711;HGLibA_48771;HGLibB_48712;,-1.1579;-0.9606;-1.3534;-0.73493;
NEUROG2,0.00041499,0.0067261,1,56,-0.847,4,HGLibA_31750;HGLibB_31707;HGLibA_31749;HGLibB_31706;,-1.2688;-0.77432;-3.2571;-0.91967;
OR51V1,0.0035082,0.052845,1,357,-0.84687,5,HGLibA_34136;HGLibB_34092;HGLibA_34135;HGLibA_34137;HGLibB_34090;,-1.5012;-1.1463;-0.79784;-0.89591;-0.087162;
hsa-mir-20b,0.0052061,0.040466,1,499,-0.84673,4,HGLibA_58204;HGLibA_58206;HGLibA_58203;HGLibA_58205;,-2.0089;-1.2668;-0.37852;-0.42663;
hsa-mir-3196,0.065999,0.20173,1,3683,-0.84587,3,HGLibA_58883;HGLibA_58881;HGLibA_58880;,-1.2488;-1.6182;-0.4429;
RPL41,0.0024759,0.032777,1,262,-0.84575,3,HGLibA_41984;HGLibA_41985;HGLibB_41931;,-1.3503;-2.5358;-0.34121;
C1orf141,0.030603,0.16373,1,2045,-0.84515,6,HGLibA_05770;HGLibB_05768;HGLibA_05771;HGLibB_05766;HGLibA_05772;HGLibB_05767;,-1.6277;-0.94342;-0.89532;-0.79499;-0.092816;-0.11378;
ROBO1,0.00090149,0.014853,1,109,-0.84273,4,HGLibA_41732;HGLibA_41734;HGLibA_41733;HGLibB_41682;,-1.2179;-1.8072;-1.1272;-0.55826;
hsa-mir-548i-2,0.034807,0.11699,1,2264,-0.8411,2,HGLibA_62015;HGLibA_62017;,-1.3954;-0.8411;
POLH,0.00042437,0.0067676,1,58,-0.83737,4,HGLibA_37529;HGLibA_37528;HGLibB_37479;HGLibA_37527;,-1.1555;-1.7187;-1.0627;-0.61203;
hsa-mir-4538,0.018836,0.095854,1,1434,-0.83528,3,HGLibA_60612;HGLibA_60614;HGLibA_60615;,-1.8319;-1.2349;-0.43563;
hsa-mir-570,0.020466,0.10354,1,1530,-0.83274,3,HGLibA_62331;HGLibA_62333;HGLibA_62332;,-0.86702;-0.81097;-0.85452;
hsa-mir-770,0.012682,0.071343,1,1027,-0.83271,4,HGLibA_63938;HGLibA_63939;HGLibA_63940;HGLibA_63941;,-1.2543;-1.5624;-0.41108;-0.40091;
hsa-mir-4655,0.0013559,0.011196,1,158,-0.83266,3,HGLibA_60727;HGLibA_60729;HGLibA_60726;,-1.4855;-2.4848;-0.17979;
hsa-mir-204,0.014438,0.078921,1,1131,-0.83211,3,HGLibA_58176;HGLibA_58173;HGLibA_58175;,-3.5162;-0.68089;-0.98332;
NKAIN1,0.0027383,0.034734,1,285,-0.8314,4,HGLibB_31946;HGLibA_31988;HGLibA_31989;HGLibB_31945;,-1.0291;-0.84123;-1.5176;-0.82157;
CHMP4C,0.010902,0.079664,1,909,-0.83036,4,HGLibA_09492;HGLibB_09483;HGLibB_09485;HGLibA_09493;,-1.6632;-1.3328;-2.3189;-0.3279;
PTGDR2,0.00044908,0.0068794,1,61,-0.82925,4,HGLibB_39259;HGLibA_39308;HGLibA_39306;HGLibB_39257;,-0.78368;-1.2362;-1.3513;-0.87483;
hsa-mir-4769,0.15044,0.33031,1,6470,-0.8286,3,HGLibA_61173;HGLibA_61171;HGLibA_61172;,-2.2857;-1.6208;-0.036407;
TUT1,0.0013676,0.017397,1,159,-0.82852,4,HGLibA_52355;HGLibB_52289;HGLibA_52353;HGLibA_52354;,-1.2313;-1.2595;-1.3479;-0.42572;
hsa-mir-1254-2,0.11235,0.27594,1,5486,-0.82836,4,HGLibA_57417;HGLibA_57418;HGLibA_57416;HGLibA_57419;,-4.097;-1.0333;-0.62339;-0.30792;
SLC17A4,0.0051027,0.057751,1,493,-0.82757,5,HGLibB_44414;HGLibB_44416;HGLibA_44467;HGLibA_44468;HGLibA_44469;,-1.1733;-1.1758;-1.0189;-0.63621;-0.3656;
