id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
CCL21,0.17021,0.37981,1,7351,0.27724,3,HGLibA_07994;HGLibB_07988;HGLibB_07987;,-2.8074;-0.39579;-0.50778;
CHDH,0.17024,0.37981,1,7352,0.0077292,3,HGLibA_09416;HGLibB_09409;HGLibB_09408;,-1.1184;-0.60078;-0.37494;
hsa-mir-1302-6,0.1703,0.32236,1,7353,-0.13326,2,HGLibA_57713;HGLibA_57710;,-1.1493;-0.64212;
KRTAP9-7,0.17034,0.37981,1,7354,0.07186,3,HGLibA_25845;HGLibB_25808;HGLibB_25810;,-1.0722;-0.58491;-0.11642;
DNAJC25,0.17045,0.38223,1,7355,0.31325,2,HGLibA_13606;HGLibB_13588;,-1.0824;-0.85633;
C17orf62,0.17046,0.38223,1,7356,-0.33276,4,HGLibB_05550;HGLibA_05556;HGLibB_05552;HGLibA_05554;,-0.61009;-0.59806;-0.38287;-0.28265;
HLA-DPA1,0.1705,0.38223,1,7357,-0.21978,4,HGLibA_21615;HGLibB_21586;HGLibA_21616;HGLibB_21587;,-0.98485;-0.33422;-0.29396;-0.1456;
OR6F1,0.17056,0.38268,1,7358,-0.053968,3,HGLibB_34369;HGLibA_34414;HGLibA_34415;,-1.0303;-0.80534;-0.38587;
DTX4,0.17065,0.38268,1,7359,0.10839,3,HGLibB_14069;HGLibB_14068;HGLibA_14091;,-0.58828;-0.89922;-0.16664;
NDUFC1,0.17071,0.38268,1,7360,-0.15333,4,HGLibB_31493;HGLibB_31494;HGLibB_31495;HGLibA_31535;,-0.94792;-0.89542;-0.16621;-0.14044;
OR2M5,0.17078,0.38268,1,7361,0.07632,3,HGLibB_33798;HGLibB_33796;HGLibA_33842;,-1.2087;-0.43649;-0.32786;
LSM2,0.1708,0.38268,1,7362,0.19055,2,HGLibB_27496;HGLibA_27536;,-1.892;-0.1022;
hsa-mir-4750,0.17082,0.32367,1,7363,-0.42654,3,HGLibA_61096;HGLibA_61097;HGLibA_61099;,-1.7327;-0.59151;-0.26157;
CSMD2,0.17084,0.38351,1,7364,0.16315,3,HGLibB_11354;HGLibB_11353;HGLibB_11355;,-0.79224;-0.17136;-1.0226e-05;
RNF224,0.17086,0.38351,1,7365,0.033686,3,HGLibB_41596;HGLibA_41649;HGLibB_41597;,-0.24568;-0.48479;-0.56762;
STAT5A,0.17088,0.38351,1,7366,0.20407,3,HGLibA_47394;HGLibB_47335;HGLibB_47337;,-1.7391;-0.44907;-0.24281;
RBM25,0.17105,0.38351,1,7367,-0.14753,3,HGLibB_40468;HGLibB_40467;HGLibA_40519;,-0.91436;-0.6249;-0.36003;
KRTAP9-9,0.1711,0.38351,1,7368,-0.29293,3,HGLibA_25851;HGLibB_25816;HGLibB_25815;,-2.751;-0.74027;-0.73382;
CD300LF,0.17113,0.38351,1,7369,-0.18347,4,HGLibA_08343;HGLibB_08334;HGLibA_08342;HGLibB_08335;,-1.1486;-0.25919;-0.36062;-0.10774;
hsa-mir-4310,0.17114,0.32367,1,7370,0.17472,2,HGLibA_59955;HGLibA_59957;,-0.92664;-0.08982;
TINAG,0.17114,0.38351,1,7371,-0.23142,3,HGLibB_49486;HGLibA_49548;HGLibA_49546;,-1.3713;-1.567;-0.50537;
HOXB8,0.17118,0.38351,1,7372,-0.25639,3,HGLibB_21922;HGLibA_21950;HGLibA_21949;,-0.54531;-0.71043;-0.52489;
PPP1R27,0.17123,0.38351,1,7373,0.23087,2,HGLibA_38083;HGLibA_38082;,-2.0349;-1.0226;
MTMR8,0.17126,0.38351,1,7374,0.10978,3,HGLibA_30438;HGLibB_30398;HGLibA_30440;,-1.2367;-0.41561;-0.081667;
LRRC32,0.17131,0.38351,1,7375,0.15811,2,HGLibA_27313;HGLibB_27273;,-1.8156;-0.14844;
C12orf76,0.17133,0.38351,1,7376,-0.22335,5,HGLibB_05296;HGLibA_05300;HGLibA_05301;HGLibB_05297;HGLibB_05295;,-0.40909;-1.0352;-1.4508;-0.037615;-0.021942;
IFI27L2,0.17135,0.38351,1,7377,-0.23873,4,HGLibA_22602;HGLibB_22570;HGLibB_22572;HGLibA_22603;,-1.8877;-0.68855;-0.32687;-0.1506;
CDK1,0.17136,0.38351,1,7378,-0.20172,4,HGLibA_08719;HGLibB_08711;HGLibA_08718;HGLibA_08720;,-5.793;-0.86903;-0.31449;-0.088951;
ANKRD13D,0.1714,0.38351,1,7379,-0.26059,4,HGLibA_02010;HGLibB_02008;HGLibA_02009;HGLibB_02007;,-1.0543;-0.42551;-0.34026;-0.18091;
OR10X1,0.17144,0.38351,1,7380,0.13713,2,HGLibB_33511;HGLibB_33513;,-0.69193;-0.33947;
HSF5,0.17148,0.38351,1,7381,0.46744,2,HGLibB_22202;HGLibA_22231;,-0.46801;-1.1361;
GJC3,0.17153,0.38351,1,7382,0.24666,3,HGLibB_19159;HGLibB_19158;HGLibA_19183;,-0.98739;-0.14103;-0.0060503;
ZNF354B,0.17154,0.38351,1,7383,-0.26238,5,HGLibA_55865;HGLibB_55798;HGLibA_55864;HGLibB_55797;HGLibA_55863;,-0.50633;-0.39296;-0.74515;-0.11927;-0.1318;
NDUFAF1,0.17158,0.38351,1,7384,-0.10688,3,HGLibB_31439;HGLibB_31440;HGLibA_31483;,-0.46342;-0.34938;-0.79062;
RPL36,0.17163,0.38351,1,7385,-0.53263,4,HGLibA_41953;HGLibB_41900;HGLibA_41952;HGLibB_41899;,-4.2216;-1.0507;-0.85839;-0.20687;
AADACL2,0.1717,0.38351,1,7386,0.12929,2,HGLibB_00033;HGLibA_00032;,-0.83308;-0.00039778;
hsa-mir-7977,0.1717,0.32367,1,7387,-0.38062,3,HGLibA_64038;HGLibA_64037;HGLibA_64039;,-1.244;-0.40272;-0.35852;
MECR,0.17178,0.38351,1,7388,0.075135,2,HGLibA_28729;HGLibB_28689;,-3.9608;-1.2749;
LOC643802,0.17184,0.38351,1,7389,0.3491,2,HGLibA_26973;HGLibB_26931;,-0.78676;-0.68709;
GAREM,0.17186,0.38351,1,7390,-0.27612,4,HGLibA_18626;HGLibA_18625;HGLibB_18602;HGLibB_18601;,-0.84781;-0.9366;-0.33325;-0.21899;
HSD11B2,0.17187,0.38351,1,7391,0.15617,2,HGLibB_22138;HGLibA_22165;,-0.47895;-1.0991;
PPOX,0.17193,0.38351,1,7392,0.12385,2,HGLibB_37954;HGLibA_38003;,-1.2486;-1.3238;
CTPS2,0.17195,0.38351,1,7393,-0.10527,3,HGLibA_11671;HGLibA_11672;HGLibA_11670;,-0.29361;-0.63323;-0.66004;
USMG5,0.17199,0.38351,1,7394,-0.14464,4,HGLibA_53185;HGLibB_53120;HGLibB_53118;HGLibB_53119;,-0.72362;-0.48413;-0.17045;-0.11883;
C3orf33,0.172,0.38351,1,7395,0.023237,3,HGLibB_06226;HGLibB_06225;HGLibB_06227;,-1.5857;-0.58443;-0.35996;
GRIN3A,0.17201,0.38351,1,7396,-0.19646,4,HGLibB_20283;HGLibA_20312;HGLibA_20310;HGLibB_20284;,-0.23763;-0.46021;-0.38721;-0.15529;
THTPA,0.17202,0.38351,1,7397,0.022545,3,HGLibA_49411;HGLibB_49351;HGLibA_49412;,-1.1307;-0.42615;-1.0753;
YTHDC1,0.17203,0.38351,1,7398,-0.2296,5,HGLibB_54657;HGLibB_54656;HGLibA_54725;HGLibA_54723;HGLibA_54724;,-0.58642;-0.34025;-0.85573;-0.11894;-0.060812;
SPATA32,0.17209,0.38397,1,7399,-0.16683,4,HGLibA_46506;HGLibB_46451;HGLibA_46508;HGLibB_46452;,-1.4897;-0.33405;-0.2189;-0.11476;
LZTFL1,0.17211,0.38397,1,7400,-0.15303,3,HGLibA_27799;HGLibB_27758;HGLibA_27801;,-0.60856;-0.84974;-0.37156;
ATP5H,0.17217,0.38397,1,7401,-0.1955,4,HGLibB_03662;HGLibA_03663;HGLibB_03663;HGLibA_03665;,-0.33975;-1.4089;-0.21795;-0.17305;
PLSCR3,0.17221,0.38397,1,7402,0.048901,3,HGLibB_37187;HGLibA_37237;HGLibA_37236;,-0.66254;-0.78796;-0.020959;
FBLN1,0.17222,0.38397,1,7403,0.028696,3,HGLibA_16944;HGLibA_16942;HGLibB_16920;,-1.9537;-0.58646;-0.44571;
BCORL1,0.17228,0.38397,1,7404,-0.21868,4,HGLibA_04365;HGLibB_04363;HGLibB_04362;HGLibA_04364;,-1.1064;-1.3327;-0.26444;-0.17292;
PIR,0.17229,0.38397,1,7405,-0.29373,4,HGLibA_36729;HGLibB_36682;HGLibA_36730;HGLibB_36683;,-0.59767;-0.42953;-0.75463;-0.15794;
ALDH1L2,0.17239,0.38397,1,7406,0.21092,1,HGLibA_01557;,-0.96639;
hsa-mir-4452,0.17239,0.32433,1,7407,-0.20096,2,HGLibA_60215;HGLibA_60216;,-0.49151;-0.65118;
hsa-mir-125b-1,0.17243,0.32433,1,7408,-0.39878,2,HGLibA_57448;HGLibA_57447;,-0.81946;-1.0427;
OR10A6,0.17251,0.38477,1,7409,-0.1557,3,HGLibA_33474;HGLibA_33472;HGLibB_33428;,-1.0822;-0.7256;-0.42412;
CMPK2,0.17256,0.38477,1,7410,-0.15918,4,HGLibA_10203;HGLibB_10192;HGLibA_10204;HGLibB_10193;,-1.222;-0.81801;-0.21678;-0.10158;
CD8A,0.17275,0.38477,1,7411,-0.24474,3,HGLibA_08472;HGLibA_08471;HGLibB_08465;,-2.6245;-0.57069;-0.81519;
CCDC27,0.17282,0.38477,1,7412,-0.02783,3,HGLibB_07735;HGLibA_07742;HGLibB_07737;,-1.3583;-0.39459;-0.27239;
SLFNL1,0.17286,0.38477,1,7413,0.15109,2,HGLibB_45445;HGLibB_45446;,-0.74008;-0.13853;
ITGB1,0.1729,0.38477,1,7414,0.26923,2,HGLibA_23770;HGLibB_23735;,-2.9566;-0.23876;
USP45,0.17294,0.38477,1,7415,-0.14115,3,HGLibB_53308;HGLibA_53375;HGLibB_53307;,-0.67314;-0.40709;-0.31636;
ATF7IP2,0.17294,0.38477,1,7416,-0.060281,4,HGLibA_03458;HGLibB_03455;HGLibA_03457;HGLibA_03459;,-1.417;-0.11788;-0.12271;-0.0026794;
LALBA,0.17295,0.38477,1,7417,0.11548,3,HGLibB_25900;HGLibB_25901;HGLibB_25902;,-0.69706;-0.80324;-0.28699;
RAB5B,0.17299,0.38477,1,7418,-0.10612,3,HGLibB_39913;HGLibB_39914;HGLibA_39964;,-3.155;-0.3849;-0.24846;
NEMF,0.17301,0.38477,1,7419,-0.30623,4,HGLibA_31690;HGLibB_31645;HGLibA_31688;HGLibB_31647;,-1.0506;-0.52708;-0.66958;-0.08538;
FAIM3,0.17312,0.38477,1,7420,-0.03968,3,HGLibB_15948;HGLibB_15947;HGLibB_15949;,-0.83698;-0.23839;-0.083876;
LAX1,0.1732,0.38477,1,7421,0.091565,3,HGLibB_26034;HGLibA_26070;HGLibA_26071;,-1.2715;-0.96345;-0.3115;
CLEC7A,0.17324,0.38477,1,7422,0.089204,2,HGLibB_09998;HGLibB_09997;,-0.5768;-0.10262;
ATAD5,0.17329,0.38477,1,7423,-0.060681,4,HGLibB_03416;HGLibA_03419;HGLibB_03418;HGLibA_03420;,-0.79947;-0.60237;-0.10098;-0.020387;
GPRIN3,0.17337,0.38477,1,7424,0.35934,2,HGLibA_20145;HGLibB_20119;,-1.3711;-0.26347;
HEPN1,0.17339,0.38477,1,7425,-0.18799,4,HGLibB_21121;HGLibA_21150;HGLibA_21151;HGLibB_21123;,-1.2079;-0.29123;-0.41128;-0.084744;
PCYT1A,0.17346,0.38477,1,7426,0.064338,3,HGLibB_35652;HGLibA_35700;HGLibB_35654;,-2.8238;-1.2504;-0.14627;
MEX3C,0.17354,0.38477,1,7427,-0.10761,3,HGLibB_28992;HGLibB_28991;HGLibB_28993;,-0.50492;-0.33489;-0.5359;
WDR12,0.17367,0.38477,1,7428,-0.3266,4,HGLibB_53963;HGLibB_53961;HGLibA_54029;HGLibA_54027;,-1.3758;-0.46563;-0.4353;-0.21789;
DBNDD2,0.1737,0.38477,1,7429,-0.18667,3,HGLibA_12395;HGLibA_12394;HGLibB_12381;,-1.6076;-1.3128;-0.48633;
THAP2,0.17371,0.38477,1,7430,0.089338,3,HGLibA_49296;HGLibB_49235;HGLibA_49295;,-1.5899;-0.74537;-0.09874;
CAST,0.17373,0.38477,1,7431,-0.24334,4,HGLibA_07347;HGLibB_07339;HGLibA_07346;HGLibA_07345;,-1.1812;-0.60126;-0.29617;-0.19051;
SPATA22,0.17374,0.38477,1,7432,-0.21654,4,HGLibB_46398;HGLibA_46454;HGLibA_46452;HGLibB_46396;,-0.63159;-0.426;-0.8317;-0.0070896;
AAGAB,0.17384,0.38477,1,7433,-0.073522,3,HGLibB_00046;HGLibA_00048;HGLibA_00046;,-1.1618;-0.35951;-0.26692;
FAM83A,0.17384,0.38477,1,7434,-0.11629,5,HGLibA_16740;HGLibB_16718;HGLibB_16716;HGLibB_16717;HGLibA_16741;,-1.1949;-0.52805;-0.16159;-0.07099;-0.00050188;
ZNF735,0.17385,0.34699,1,7435,0.17611,2,HGLibB_56583;HGLibA_56650;,-1.7849;-0.28927;
KCNQ5,0.17388,0.38477,1,7436,-0.16547,3,HGLibB_24343;HGLibB_24344;HGLibA_24379;,-0.58827;-0.6984;-0.44129;
CNTNAP4,0.1739,0.38477,1,7437,0.53833,2,HGLibB_10420;HGLibA_10430;,-0.75681;-1.8924;
ELK1,0.1739,0.38477,1,7438,-0.25221,3,HGLibA_14913;HGLibA_14912;HGLibA_14911;,-0.87352;-0.51918;-0.65339;
C3orf70,0.174,0.38477,1,7439,-0.16284,4,HGLibA_06262;HGLibB_06260;HGLibB_06259;HGLibA_06264;,-2.468;-0.51758;-0.25658;-0.069106;
UTP6,0.17419,0.38477,1,7440,-0.62654,4,HGLibA_53455;HGLibB_53390;HGLibB_53388;HGLibA_53456;,-1.2964;-0.97033;-1.1588;-0.28275;
hsa-mir-133a-1,0.17419,0.32623,1,7441,0.089446,2,HGLibA_57773;HGLibA_57774;,-0.79372;-0.38032;
SLC16A11,0.17435,0.38718,1,7442,-0.032011,3,HGLibA_44423;HGLibA_44424;HGLibB_44370;,-1.4414;-1.0123;-0.39843;
FGF19,0.17437,0.38718,1,7443,-0.19693,4,HGLibB_17365;HGLibA_17388;HGLibB_17363;HGLibA_17386;,-0.60845;-0.32594;-0.67614;-0.067912;
PLAC8L1,0.1744,0.38718,1,7444,-0.10599,3,HGLibB_36898;HGLibA_36945;HGLibB_36899;,-0.60348;-0.63787;-0.28792;
E2F3,0.1744,0.38718,1,7445,0.22856,1,HGLibA_14312;,-1.2028;
AGRN,0.17441,0.38718,1,7446,-0.1671,3,HGLibA_01249;HGLibB_01249;HGLibA_01250;,-1.4827;-1.0184;-0.34296;
PCTP,0.17448,0.38718,1,7447,-0.064549,3,HGLibB_35643;HGLibB_35644;HGLibA_35691;,-0.75955;-0.79782;-0.18982;
KNG1,0.17449,0.38718,1,7448,0.16125,2,HGLibA_25342;HGLibA_25341;,-1.3955;-0.72188;
JOSD2,0.17453,0.38718,1,7449,0.22334,2,HGLibB_23943;HGLibB_23941;,-0.78007;-0.66729;
hsa-mir-5589,0.17455,0.32684,1,7450,-0.22944,2,HGLibA_62195;HGLibA_62197;,-0.571;-0.50224;
POLDIP2,0.17455,0.38718,1,7451,0.00087206,3,HGLibB_37456;HGLibA_37504;HGLibA_37503;,-0.51213;-1.0392;-0.041666;
FAM96B,0.1747,0.38718,1,7452,-0.18379,3,HGLibB_16782;HGLibB_16783;HGLibB_16784;,-0.73297;-0.4998;-0.64632;
FXN,0.17471,0.38718,1,7453,-0.36947,4,HGLibB_18191;HGLibA_18214;HGLibA_18215;HGLibA_18216;,-0.57554;-1.183;-1.291;-0.16339;
ANXA11,0.17474,0.38719,1,7454,0.35172,2,HGLibA_02225;HGLibA_02226;,-0.78407;-0.20219;
MAGEB2,0.17479,0.38719,1,7455,-0.18076,3,HGLibA_27945;HGLibB_27902;HGLibA_27943;,-1.2586;-0.41206;-0.5618;
hsa-mir-129-2,0.1748,0.32684,1,7456,-0.13293,2,HGLibA_57633;HGLibA_57631;,-0.95384;-0.39562;
ELF1,0.17487,0.38719,1,7457,0.15326,2,HGLibB_14870;HGLibB_14869;,-1.1198;-0.53648;
AACS,0.17488,0.38719,1,7458,-0.25108,4,HGLibA_00026;HGLibA_00025;HGLibB_00027;HGLibB_00025;,-0.58277;-0.84961;-0.3522;-0.14995;
STAU1,0.17491,0.38719,1,7459,-0.21491,4,HGLibA_47406;HGLibA_47405;HGLibA_47404;HGLibB_47348;,-0.56173;-0.68574;-0.42948;-0.00033009;
KCNK5,0.17522,0.38798,1,7460,-0.28673,4,HGLibA_24327;HGLibA_24326;HGLibB_24293;HGLibA_24328;,-0.85531;-0.28198;-0.44086;-0.29149;
API5,0.17547,0.38841,1,7461,0.18625,2,HGLibA_02420;HGLibB_02418;,-2.2512;-0.050762;
PDCD4,0.17556,0.38841,1,7462,-0.41202,4,HGLibA_35733;HGLibB_35686;HGLibA_35732;HGLibB_35685;,-1.9443;-0.80261;-1.1244;-0.021424;
SOGA2,0.17568,0.38841,1,7463,-0.27908,5,HGLibA_46157;HGLibB_46099;HGLibB_46101;HGLibA_46156;HGLibA_46155;,-1.36;-0.81572;-0.44785;-0.11031;-0.0040152;
COLGALT2,0.17571,0.38841,1,7464,0.040915,3,HGLibB_10633;HGLibB_10634;HGLibB_10632;,-2.6385;-0.63715;-0.011716;
WNK1,0.17574,0.38841,1,7465,-0.26604,4,HGLibB_54268;HGLibA_54333;HGLibB_54267;HGLibA_54335;,-0.4848;-0.88973;-0.42176;-0.11032;
SSU72,0.17576,0.38841,1,7466,-0.11172,4,HGLibA_47190;HGLibB_47133;HGLibB_47131;HGLibA_47189;,-2.1998;-0.50792;-0.11843;-0.105;
PKDCC,0.17577,0.38841,1,7467,0.21157,3,HGLibB_36759;HGLibB_36760;HGLibA_36807;,-0.89883;-0.13747;-0.058274;
LY6G5C,0.1758,0.38841,1,7468,0.3836,2,HGLibA_27661;HGLibA_27662;,-1.7954;-0.50082;
TTLL12,0.17581,0.38841,1,7469,0.36293,1,HGLibA_52196;,-1.3637;
SPRR2G,0.17582,0.38841,1,7470,-0.17567,3,HGLibA_46824;HGLibA_46822;HGLibB_46766;,-1.6291;-0.82046;-0.44339;
KCNN4,0.17592,0.38841,1,7471,-0.25104,4,HGLibB_24330;HGLibA_24364;HGLibA_24362;HGLibA_24363;,-0.35028;-1.0271;-0.34371;-0.15838;
RAB39B,0.17594,0.38841,1,7472,0.23359,3,HGLibA_39904;HGLibB_39852;HGLibB_39854;,-1.3905;-1.0743;-0.18676;
PAPOLG,0.17598,0.38841,1,7473,0.0084307,3,HGLibB_35096;HGLibA_35143;HGLibB_35095;,-1.19;-0.38324;-0.12073;
CYFIP2,0.17607,0.38841,1,7474,-0.17372,4,HGLibA_12035;HGLibA_12033;HGLibB_12021;HGLibB_12022;,-1.1131;-0.58975;-0.33833;-0.0091046;
hsa-mir-1273g,0.17608,0.32748,1,7475,0.2286,1,HGLibA_57549;,-2.1095;
HECTD2,0.17616,0.38841,1,7476,0.54256,3,HGLibB_21069;HGLibA_21097;HGLibA_21095;,-1.5694;-0.53703;-0.35584;
hsa-mir-2278,0.17619,0.32748,1,7477,0.18999,2,HGLibA_58316;HGLibA_58315;,-1.1743;-0.27318;
MTRF1,0.1762,0.38884,1,7478,0.3339,2,HGLibA_30467;HGLibB_30425;,-1.6429;-0.16914;
FEZ2,0.17628,0.38884,1,7479,0.55416,1,HGLibB_17291;,-0.80203;
C12orf45,0.17631,0.38884,1,7480,0.098788,3,HGLibB_05245;HGLibA_05251;HGLibB_05246;,-2.4208;-1.3884;-0.051023;
WBP1L,0.17632,0.38884,1,7481,-0.15281,3,HGLibB_53907;HGLibA_53973;HGLibA_53974;,-0.48464;-1.1432;-0.75677;
TRIM24,0.17633,0.38884,1,7482,0.17712,3,HGLibB_51373;HGLibA_51437;HGLibB_51375;,-0.74444;-0.3572;-0.0067968;
hsa-mir-5194,0.17633,0.32748,1,7483,-0.28491,3,HGLibA_61693;HGLibA_61694;HGLibA_61695;,-1.1438;-0.54192;-0.027905;
RPUSD4,0.17636,0.38884,1,7484,0.016089,3,HGLibA_42216;HGLibA_42215;HGLibA_42214;,-0.90634;-0.54467;-0.34223;
LETM1,0.17646,0.38884,1,7485,-0.22783,4,HGLibA_26332;HGLibB_26297;HGLibA_26334;HGLibB_26295;,-1.4224;-0.57453;-0.26846;-0.18721;
C1orf177,0.17647,0.38884,1,7486,-0.063123,3,HGLibB_05798;HGLibB_05796;HGLibB_05797;,-0.81965;-1.2203;-0.28715;
MADCAM1,0.17649,0.38884,1,7487,-0.047335,3,HGLibA_27853;HGLibB_27813;HGLibB_27814;,-5.1035;-1.0388;-0.4777;
CYB561,0.1765,0.38884,1,7488,0.18049,2,HGLibA_11976;HGLibB_11966;,-1.4064;-0.80245;
SPRN,0.17663,0.38963,1,7489,-0.25859,4,HGLibB_46743;HGLibB_46742;HGLibA_46800;HGLibA_46799;,-1.21;-0.28389;-0.2333;-0.28751;
ATP7A,0.17671,0.38963,1,7490,0.18961,2,HGLibA_03768;HGLibB_03767;,-2.6313;-0.26358;
PHF3,0.17671,0.38963,1,7491,-0.015499,3,HGLibB_36332;HGLibB_36331;HGLibA_36377;,-0.92504;-0.6679;-0.39775;
STAC2,0.17674,0.38963,1,7492,-0.12718,4,HGLibA_47315;HGLibB_47259;HGLibB_47257;HGLibB_47258;,-2.5151;-0.6251;-0.15238;-0.10198;
ADAMTS14,0.17688,0.38963,1,7493,0.10621,3,HGLibB_00801;HGLibB_00800;HGLibA_00803;,-0.99395;-0.11263;-0.012123;
INPP5D,0.17689,0.38963,1,7494,-0.22352,4,HGLibB_23316;HGLibA_23349;HGLibA_23348;HGLibA_23350;,-0.6591;-0.8132;-0.33666;-0.11039;
ASPG,0.17689,0.38963,1,7495,-0.2861,4,HGLibB_03344;HGLibA_03347;HGLibB_03345;HGLibB_03346;,-1.7206;-0.88146;-0.43367;-0.13854;
BRAP,0.17697,0.38963,1,7496,-0.0429,3,HGLibA_04754;HGLibB_04752;HGLibB_04754;,-0.58758;-0.44191;-0.10186;
FGF18,0.17705,0.38963,1,7497,0.19423,2,HGLibA_17384;HGLibB_17361;,-1.9472;-1.9005;
ZFYVE26,0.17709,0.38963,1,7498,0.20207,2,HGLibA_55285;HGLibA_55284;,-0.74069;-1.6433;
GAB4,0.1771,0.38963,1,7499,-0.12349,4,HGLibA_18329;HGLibB_18305;HGLibB_18304;HGLibB_18303;,-0.87462;-0.23088;-0.60139;-0.016098;
AGA,0.17714,0.38963,1,7500,0.16824,1,HGLibB_01130;,-3.049;
PGLS,0.17731,0.38963,1,7501,-0.03608,3,HGLibB_36199;HGLibB_36200;HGLibB_36198;,-1.025;-0.22773;-0.16077;
THEM5,0.17732,0.38963,1,7502,-0.33347,5,HGLibB_49283;HGLibA_49344;HGLibA_49342;HGLibB_49285;HGLibA_49343;,-1.2083;-0.98482;-0.56526;-0.10169;-0.057258;
NRSN2,0.1774,0.38963,1,7503,-0.030098,4,HGLibB_32682;HGLibA_32728;HGLibA_32727;HGLibA_32726;,-0.86621;-0.15617;-0.056303;-0.0038923;
AKNA,0.17744,0.38963,1,7504,0.15754,3,HGLibB_01460;HGLibA_01463;HGLibA_01462;,-1.0028;-0.81132;-0.047677;
DAG1,0.17745,0.38963,1,7505,-0.081904,3,HGLibA_12293;HGLibB_12279;HGLibA_12291;,-0.8506;-1.8134;-0.16913;
OR2T33,0.17748,0.38963,1,7506,0.24842,2,HGLibB_33830;HGLibB_33831;,-0.51531;-0.22664;
hsa-mir-1251,0.17749,0.33004,1,7507,0.14181,1,HGLibA_57402;,-0.86548;
MRRF,0.17752,0.38963,1,7508,0.28615,2,HGLibB_30074;HGLibA_30115;,-0.69578;-3.5597;
hsa-mir-6770-1,0.17752,0.33004,1,7509,-0.13799,3,HGLibA_63246;HGLibA_63245;HGLibA_63244;,-0.54374;-0.1911;-0.084889;
SLC46A1,0.17752,0.38963,1,7510,-0.10873,3,HGLibA_45184;HGLibA_45185;HGLibB_45131;,-1.2269;-0.38633;-0.23681;
MAP9,0.17757,0.38963,1,7511,0.31562,2,HGLibB_28203;HGLibB_28202;,-0.59644;-0.13316;
3-Sep,0.17762,0.38963,1,7512,-0.37268,5,HGLibA_43439;HGLibA_43440;HGLibA_43438;HGLibB_43387;HGLibB_43386;,-1.2224;-1.0718;-0.48134;-0.090671;-0.26403;
hsa-mir-3684,0.17764,0.33004,1,7513,-0.48731,3,HGLibA_59289;HGLibA_59288;HGLibA_59290;,-0.6791;-0.91594;-0.29552;
RPP25L,0.17767,0.38963,1,7514,-0.2683,4,HGLibA_42033;HGLibA_42031;HGLibB_41978;HGLibB_41980;,-0.74995;-1.981;-0.32179;-0.2148;
GNA14,0.17769,0.38963,1,7515,-0.36552,5,HGLibA_19444;HGLibB_19420;HGLibA_19445;HGLibB_19418;HGLibA_19446;,-1.1591;-0.61227;-1.4245;-0.11877;-0.070676;
SNTG1,0.17769,0.38963,1,7516,0.18409,2,HGLibA_46005;HGLibA_46007;,-2.6493;-0.86844;
hsa-mir-3182,0.1777,0.33004,1,7517,-0.0013816,2,HGLibA_58826;HGLibA_58824;,-1.5574;-0.42977;
hsa-mir-3650,0.17773,0.33004,1,7518,0.035269,2,HGLibA_59144;HGLibA_59145;,-1.1891;-0.11618;
CRYL1,0.17774,0.38963,1,7519,-0.27442,5,HGLibB_11275;HGLibB_11277;HGLibA_11289;HGLibB_11276;HGLibA_11287;,-1.0032;-0.4096;-0.46222;-0.13925;-0.026425;
hsa-mir-3934,0.17777,0.33004,1,7520,-0.28097,2,HGLibA_59597;HGLibA_59598;,-0.8568;-0.9786;
OR2L13,0.17778,0.38963,1,7521,0.074315,2,HGLibB_33773;HGLibB_33774;,-1.0598;-0.045603;
CPSF3,0.17778,0.38963,1,7522,0.0025229,3,HGLibA_10999;HGLibB_10989;HGLibB_10987;,-1.7366;-1.2127;-0.30619;
HSPA1A,0.17786,0.38963,1,7523,0.22103,2,HGLibA_22272;HGLibA_22270;,-1.6357;-0.84995;
JAK1,0.17791,0.38963,1,7524,-0.10757,4,HGLibA_23912;HGLibA_23914;HGLibB_23878;HGLibB_23880;,-1.0492;-0.39204;-0.19733;-0.017813;
CXCL17,0.17801,0.38963,1,7525,0.072696,3,HGLibB_11852;HGLibA_11863;HGLibA_11864;,-1.12;-0.63612;-0.12672;
MEGF8,0.17802,0.38963,1,7526,-0.031922,3,HGLibA_28855;HGLibB_28814;HGLibB_28815;,-4.1319;-0.56803;-0.2934;
DDX51,0.17804,0.38963,1,7527,0.91792,2,HGLibB_12720;HGLibA_12735;,-1.5339;-0.079734;
hsa-mir-193a,0.1781,0.33073,1,7528,0.53928,2,HGLibA_58072;HGLibA_58073;,-0.99854;-0.87997;
NFATC3,0.17816,0.38963,1,7529,0.28247,2,HGLibB_31740;HGLibB_31739;,-0.726;-0.61528;
MESP1,0.17817,0.38963,1,7530,-0.322,5,HGLibB_28876;HGLibB_28874;HGLibA_28917;HGLibB_28875;HGLibA_28916;,-0.85716;-0.49509;-0.86623;-0.068434;-0.14891;
RNF149,0.17821,0.38963,1,7531,0.063214,3,HGLibB_41488;HGLibA_41540;HGLibA_41541;,-0.92266;-0.16044;-0.046151;
RPRD1A,0.17825,0.38963,1,7532,-0.28452,5,HGLibB_41990;HGLibA_42045;HGLibA_42043;HGLibA_42044;HGLibB_41992;,-0.61186;-0.44092;-0.94557;-0.12812;-0.056534;
